"date","campaign_id","campaign_name","adgroup_id","adgroup_name","adgroup_targetting_type","adgroup_status","campaign_status","impressions","clicks","ctr","cvr","avg_cpc","ad_spend","units_sold_direct","units_sold_indirect","units_sold_total","direct_revenue","indirect_revenue","total_revenue","roi_direct","roi_indirect","roi_total"
"20260310","CMP1140205","SATRANI FEB","ADG1245986","HIT SKU 23 TO 26 FEB","Auto Targeting","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260310","CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260310","CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1320232","KALINI MARCH 2026","ADG1393965","KALINI HIT 2","Auto Targeting","ADGROUP_STATUS_SCHEDULED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","35235","1467","4.1600","0.0000","1.200000","1760.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"20260320","CMP1299835","SATRANI MARCH","ADG1375414","SATRANI MIX /","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","ON_HOLD","29599","923","3.1200","0.1100","1.200000","1107.60","0","1","1","0.0000","1969.8100","1969.8100","0.00000000","1.78000000","1.7800"
"20260307","CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260316","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260315","CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260302","CMP1140205","SATRANI FEB","ADG1231585","Satrani Saree hit sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","34342","1075","3.1300","0.3700","1.200000","1290.00","3","1","4","3373.7700","904.9600","4278.7300","2.62000000","0.70000000","3.3200"
"20260322","CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","33672","1346","4.0000","0.0700","1.200000","1615.20","1","0","1","2201.8800","0.0000","2201.8800","1.36000000","0.00000000","1.3600"
"20260319","CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260312","CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260307","CMP1140205","SATRANI FEB","ADG1181253","Satrani Saree Hit sku neut 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260308","CMP1140205","SATRANI FEB","ADG1143135","Satrani Saree dis,spec sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260311","CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260313","CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","51649","1615","3.1300","0.3100","1.200000","1938.00","2","3","5","3805.2400","4508.6200","8313.8600","1.96000000","2.33000000","4.2900"
"20260318","CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","34874","1346","3.8600","0.1500","1.200000","1615.20","2","0","2","3693.1900","0.0000","3693.1900","2.29000000","0.00000000","2.2900"
"20260318","CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260318","CMP1320232","KALINI MARCH 2026","ADG1376129","KALINI HIT STYLES /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","61517","2609","4.2400","0.1900","1.200000","3130.80","2","3","5","1548.9800","2357.9600","3906.9400","0.49000000","0.75000000","1.2500"
"20260310","CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","102281","2113","2.0700","0.4300","1.200000","2535.60","4","5","9","3419.9100","3756.7200","7176.6300","1.35000000","1.48000000","2.8300"
"20260310","CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260315","CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","ON_HOLD","32130","855","2.6600","0.3500","1.200000","1026.00","1","2","3","1023.4100","2633.5200","3656.9200","1.00000000","2.57000000","3.5600"
"20260305","CMP1140205","SATRANI FEB","ADG1181248","Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_ABORTED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260318","CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260310","CMP1140205","SATRANI FEB","ADG1181253","Satrani Saree Hit sku neut 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260306","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","25268","839","3.3200","0.4800","1.200000","1006.80","4","0","4","6199.4100","0.0000","6199.4100","6.16000000","0.00000000","6.1600"
"20260306","CMP1140205","SATRANI FEB","ADG1246001","NEW & NEUTRAL 23 TO 26","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1320232","KALINI MARCH 2026","ADG1376129","KALINI HIT STYLES /","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","58214","2615","4.4900","0.0800","1.200000","3138.00","0","2","2","0.0000","1604.9600","1604.9600","0.00000000","0.51000000","0.5100"
"20260319","CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260312","CMP1320232","KALINI MARCH 2026","ADG1339645","KALINI HIT STYLES","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","57253","2122","3.7100","0.3300","1.200000","2546.40","7","0","7","6135.7000","0.0000","6135.7000","2.41000000","0.00000000","2.4100"
"20260312","CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1320289","MITERA MARCH 2026","ADG1394106","MITERA MIX 2","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","38228","961","2.5100","0.1000","1.200000","1153.20","0","1","1","0.0000","1354.7000","1354.7000","0.00000000","1.17000000","1.1700"
"20260323","CMP1320232","KALINI MARCH 2026","ADG1376129","KALINI HIT STYLES /","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260305","CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","62960","2120","3.3700","0.0900","1.200000","2544.00","1","1","2","772.0000","555.0000","1327.0000","0.30000000","0.22000000","0.5200"
"20260305","CMP1140205","SATRANI FEB","ADG1181253","Satrani Saree Hit sku neut 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260313","CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","20776","850","4.0900","0.1200","1.200000","1020.00","1","0","1","2145.9200","0.0000","2145.9200","2.10000000","0.00000000","2.1000"
"20260313","CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260318","CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260310","CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260310","CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","SCHEDULED","57","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260310","CMP1140205","SATRANI FEB","ADG1199938","Clone_of_ Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","SCHEDULED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260307","CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","81883","2951","3.6000","0.3400","1.200000","3541.20","6","4","10","4137.9400","2947.9200","7085.8600","1.17000000","0.83000000","2.0000"
"20260315","CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","LIVE","34311","1486","4.3300","0.2700","1.200000","1783.20","1","3","4","903.9900","5440.3900","6344.3700","0.51000000","3.05000000","3.5600"
"20260316","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","18994","616","3.2400","0.4900","1.200000","739.20","2","1","3","3802.4000","1374.6600","5177.0600","5.14000000","1.86000000","7.0000"
"20260302","CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","64218","2116","3.3000","0.2400","1.200000","2539.20","3","2","5","5806.5900","1709.9400","7516.5300","2.29000000","0.67000000","2.9600"
"20260302","CMP1140205","SATRANI FEB","ADG1199938","Clone_of_ Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260304","CMP1140205","SATRANI FEB","ADG1181253","Satrani Saree Hit sku neut 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260316","CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260306","CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260308","CMP1140205","SATRANI FEB","ADG1231575","Satrani Saree dis,spec sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260314","CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260314","CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260305","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","27643","876","3.1700","0.4600","1.200000","1051.20","4","0","4","6084.9200","0.0000","6084.9200","5.79000000","0.00000000","5.7900"
"20260305","CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","66989","2524","3.7700","0.4400","1.200000","3028.80","2","9","11","3833.3000","11923.1600","15756.4700","1.27000000","3.94000000","5.2000"
"20260313","CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","37218","932","2.5000","0.4300","1.200000","1118.40","2","2","4","2672.7700","2763.3500","5436.1300","2.39000000","2.47000000","4.8600"
"20260313","CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260310","CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","ADGROUP_STATUS_EXPIRED","SCHEDULED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260315","CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260315","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260313","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260318","CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260304","CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","58748","2099","3.5700","0.2900","1.200000","2518.80","4","2","6","5724.4700","2180.3700","7904.8300","2.27000000","0.87000000","3.1400"
"20260304","CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260308","CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","81175","1689","2.0800","0.2400","1.200000","2026.80","4","0","4","4182.7800","0.0000","4182.7800","2.06000000","0.00000000","2.0600"
"20260306","CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","ADGROUP_STATUS_SCHEDULED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1299835","SATRANI MARCH","ADG1375414","SATRANI MIX /","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","40990","1276","3.1100","0.4700","1.200000","1531.20","0","6","6","0.0000","10704.7800","10704.7800","0.00000000","6.99000000","6.9900"
"20260309","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1318141","SANGRIA MARCH 2026","ADG1393895","SANGRIA 2","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","36059","1100","3.0500","0.2700","1.200000","1320.00","3","0","3","5614.1200","0.0000","5614.1200","4.25000000","0.00000000","4.2500"
"20260312","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260305","CMP1140205","SATRANI FEB","ADG1231575","Satrani Saree dis,spec sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260305","CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260302","CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","75097","2538","3.3800","0.5900","1.200000","3045.60","14","1","15","12871.9000","494.0000","13365.9000","4.23000000","0.16000000","4.3900"
"20260302","CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260308","CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","125224","2979","2.3800","0.4000","1.200000","3574.80","7","5","12","5205.4300","3660.9600","8866.3800","1.46000000","1.02000000","2.4800"
"20260319","CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260302","CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","37612","1110","2.9500","0.1800","1.200000","1332.00","2","0","2","2548.3200","0.0000","2548.3200","1.91000000","0.00000000","1.9100"
"20260321","CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","155924","3249","2.0800","0.1200","1.200000","3898.80","3","1","4","2010.1100","813.9600","2824.0700","0.52000000","0.21000000","0.7200"
"20260321","CMP1299835","SATRANI MARCH","ADG1394139","SATRANI HIT 2","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","86610","3262","3.7700","0.1500","1.200000","3914.40","3","2","5","4964.5200","3681.3200","8645.8500","1.27000000","0.94000000","2.2100"
"20260321","CMP1299835","SATRANI MARCH","ADG1375414","SATRANI MIX /","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260307","CMP1140205","SATRANI FEB","ADG1231575","Satrani Saree dis,spec sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260303","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","81560","2556","3.1300","0.3500","1.200000","3067.20","6","3","9","9005.9900","3091.0200","12097.0000","2.94000000","1.01000000","3.9400"
"20260314","CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","50327","1618","3.2200","0.1900","1.200000","1941.60","2","1","3","2282.5200","2302.8800","4585.3900","1.18000000","1.19000000","2.3600"
"20260314","CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260311","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","27774","856","3.0800","0.2300","1.200000","1027.20","2","0","2","2940.7300","0.0000","2940.7300","2.86000000","0.00000000","2.8600"
"20260317","CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
