"campaign_id","campaign_name","adgroup_id","adgroup_name","adgroup_targetting_type","product_id","product_name","adgroup_status","campaign_status","impressions","clicks","ctr","cvr","avg_cpc","budget_spend","units_sold_direct","units_sold_indirect","units_sold_total","direct_revenue","indirect_revenue","total_revenue","roi_direct","roi_indirect","roi_total"
"CMP1140205","SATRANI FEB","ADG1181306","Satrani Saree dis,spec sku 9 to 12 Feb.","Auto Targeting","32283399","Satrani Bandhani Pure Chiffon Bandhani Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","39656767","Satrani Bandhani Pure Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","1883","57","3.0300","0.0000","1.200000","68.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1246001","NEW & NEUTRAL 23 TO 26","Auto Targeting","30472220","Satrani Ethnic Motifs Pure Cotton Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","1167","22","1.8900","0.0000","1.200000","26.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","39656977","Satrani Floral Embroidered Pure Georgette Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","5316","132","2.4800","0.0000","1.200000","158.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1245986","HIT SKU 23 TO 26 FEB","Auto Targeting","33854877","Satrani Floral Printed Pure Linen Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","8005","380","4.7500","0.2600","1.200000","456.00","1","0","1","1465.3700","0.0000","1465.3700","3.21000000","0.00000000","3.2100"
"CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","39656463","Satrani Embellished Zari Pure Chiffon Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","6333","88","1.3900","0.0000","1.200000","105.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","27505194","Satrani Striped Sequined Saree","ADGROUP_STATUS_EXPIRED","LIVE","1681","29","1.7300","0.0000","1.200000","34.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","39655343","Satrani Bandhani Pure Chiffon Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","1746","30","1.7200","0.0000","1.200000","36.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","34170089","Satrani Floral Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","40091540","Satrani Ombre Sequinned Tissue Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","1114","13","1.1700","0.0000","1.200000","15.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1246001","NEW & NEUTRAL 23 TO 26","Auto Targeting","34013019","Satrani Beads and Stones Pure Chiffon Saree With Unstitched Blouse Piece","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","508","13","2.5600","7.6900","1.200000","15.60","1","0","1","1510.4100","0.0000","1510.4100","96.82000000","0.00000000","96.8200"
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","26683446","Satrani Floral Chiffon Fusion Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","32115022","Satrani Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","7002","336","4.8000","0.8900","1.200000","403.20","1","2","3","1369.3700","3399.8100","4769.1800","3.40000000","8.43000000","11.8300"
"CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","32897863","Satrani Embellished Sequinned Organza Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1143639","Mitera Saree Feb - 2026","ADG1246136","NEW LAUNCH","Auto Targeting","39656996","Mitera Bandhani Pure Georgette Designer Bandhani Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","1","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1246001","NEW & NEUTRAL 23 TO 26","Auto Targeting","30472218","Satrani Woven Design Pure Cotton Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","545","4","0.7300","0.0000","1.200000","4.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","40091534","Satrani Embellished Sequinned Net Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231585","Satrani Saree hit sku 20 to 22 Feb.","Auto Targeting","28931300","Satrani Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","33598188","Mitera Ethnic Motifs Pure Cotton Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","12723","342","2.6900","0.5800","1.200000","410.40","2","0","2","2606.1700","0.0000","2606.1700","6.35000000","0.00000000","6.3500"
"CMP1140205","SATRANI FEB","ADG1143235","Satrani Saree Hit sku 1 to 8 Feb.","Auto Targeting","33854819","Satrani Women Ethnic Motifs Pure Linen Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","29907552","KALINI Woven Design Zari Silk Cotton Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","798","29","3.6300","0.0000","1.200000","34.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1181306","Satrani Saree dis,spec sku 9 to 12 Feb.","Auto Targeting","27505202","Satrani Striped Sequined Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39662416","Satrani Embellished Embroidered Pure Georgette Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","36078071","Satrani Woven Design Saree With Unstitched Blouse Piece","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","37818396","Satrani Ethnic Motifs Zari Art Silk Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231585","Satrani Saree hit sku 20 to 22 Feb.","Auto Targeting","35769754","Satrani Embellished Embroidered Tissue Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","38136866","Satrani Leheriya Embroidered Pure Georgette Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","35271900","Satrani Floral Printed Zari Blend Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","40091529","Satrani Bandhani Sequinned Silk Blend Bandhani Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39656186","Satrani Woven Design Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","19160036","Satrani Off White & Red Woven Design Zari Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","32839170","Sangria Striped Printed Ready To Wear Saree With Unstitched Blouse","ADGROUP_STATUS_EXPIRED","LIVE","2163","40","1.8500","2.5000","1.200000","48.00","1","0","1","1112.7100","0.0000","1112.7100","23.18000000","0.00000000","23.1800"
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","40099894","Satrani Ethnic Motifs Embroidered Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","33185360","all about you Woven Design Zari Pure Georgette Banarasi Saree With Unstitched Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","3303","92","2.7900","0.0000","1.200000","110.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","32809178","Sangria Printed Saree With Blouse","ADGROUP_STATUS_EXPIRED","LIVE","3596","61","1.7000","0.0000","1.200000","73.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231585","Satrani Saree hit sku 20 to 22 Feb.","Auto Targeting","34013008","Satrani Ombre  Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1246001","NEW & NEUTRAL 23 TO 26","Auto Targeting","38754278","Satrani Ethnic Motifs Silk Blend Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","35","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","34784279","Satrani Embellished Sequinned Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","40091043","KALINI Tie and Dye Linen Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","3338","39","1.1700","0.0000","1.200000","46.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","33945312","KALINI Women Woven Design Saree With Unstiched Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","4493","123","2.7400","1.6300","1.200000","147.60","1","1","2","758.3000","748.9600","1507.2600","5.14000000","5.07000000","10.2100"
"CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","33391946","KALINI Leheriya Dyed Pure Chiffon Saree","ADGROUP_STATUS_EXPIRED","LIVE","3153","75","2.3800","1.3300","1.200000","90.00","1","0","1","705.5400","0.0000","705.5400","7.84000000","0.00000000","7.8400"
"CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","23351508","Mitera Blue & Red Woven Design Zari Silk Blend Paithani Saree","ADGROUP_STATUS_EXPIRED","LIVE","3221","73","2.2700","0.0000","1.200000","87.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","40310149","Mitera Floral Zari Saree","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","30410155","KALINI Floral Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","1700","35","2.0600","0.0000","1.200000","42.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","40310143","Mitera Floral Zari Poly Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","40091559","Satrani Floral Zari Saree","ADGROUP_STATUS_EXPIRED","LIVE","432","4","0.9300","0.0000","1.200000","4.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","31621527","KALINI Ethnic Motifs Woven Design Zari  Banarasi Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","617","18","2.9200","0.0000","1.200000","21.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","40099817","KALINI Ethnic Motifs Poly Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","9012","215","2.3900","0.4700","1.200000","258.00","0","1","1","0.0000","741.9600","741.9600","0.00000000","2.88000000","2.8800"
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","39658073","Sangria Printed Sarees With Unstitched Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","276","1","0.3600","0.0000","1.200000","1.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","39658059","Sangria Embroidered Sarees With Unstitched Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","1162","20","1.7200","0.0000","1.200000","24.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","39658201","Sangria Embellished Sarees With Unstitched Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","1538","56","3.6400","0.0000","1.200000","67.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","39658491","KALINI Woven Design Zari Silk Blend Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","4506","108","2.4000","0.9300","1.200000","129.60","1","0","1","1220.4100","0.0000","1220.4100","9.42000000","0.00000000","9.4200"
"CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","27137288","Mitera Blue & Fuchsia Striped Sequinned Saree","ADGROUP_STATUS_EXPIRED","LIVE","121","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","29494636","Mitera Embellished Beads and Stones Satin Saree","ADGROUP_STATUS_EXPIRED","LIVE","1290","23","1.7800","0.0000","1.200000","27.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","40099515","all about you Poly Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","3488","123","3.5300","0.0000","1.200000","147.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","39657034","Mitera Floral Linen Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","36298","1583","4.3600","0.1900","1.200000","1899.60","1","2","3","1023.4100","2988.7300","4012.1400","0.54000000","1.57000000","2.1100"
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","36994287","Satrani Women Woven Design Zari Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","39661638","Mitera Ethnic Motifs Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","1733","27","1.5600","0.0000","1.200000","32.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","34518206","Mitera Ethnic Motifs Printed Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","1604","40","2.4900","0.0000","1.200000","48.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","32217222","Satrani Bandhani Embroidered Pure Georgette Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","2210","93","4.2100","1.0800","1.200000","111.60","0","1","1","0.0000","1458.4100","1458.4100","0.00000000","13.07000000","13.0700"
"CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","39661578","Mitera Ethnic Motifs Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","21","2","9.5200","0.0000","1.200000","2.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","35269156","Mitera Woven Design Floral Print Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","763","6","0.7900","0.0000","1.200000","7.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","39655469","Satrani Ethnic Motifs Embroidered Pure Chiffon Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","2169","53","2.4400","1.8900","1.200000","63.60","1","0","1","2093.3100","0.0000","2093.3100","32.91000000","0.00000000","32.9100"
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","40310167","Mitera Leheriya Zari Poly Georgette Leheriya Saree","ADGROUP_STATUS_EXPIRED","LIVE","1905","34","1.7800","0.0000","1.200000","40.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","40099886","Satrani Embellished Art Silk Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","1124","33","2.9400","0.0000","1.200000","39.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","38754298","Satrani Woven Design Sequinned Pure Chiffon Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","12031","509","4.2300","0.2000","1.200000","610.80","0","1","1","0.0000","567.4400","567.4400","0.00000000","0.93000000","0.9300"
"CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","39656890","Satrani Embellished Silk Blend Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","19154","779","4.0700","0.2600","1.200000","934.80","2","0","2","3657.2500","0.0000","3657.2500","3.91000000","0.00000000","3.9100"
"CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","33700184","Mitera Ethnic Motifs Pure Linen Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","11875","425","3.5800","0.2400","1.200000","510.00","0","1","1","0.0000","1255.5400","1255.5400","0.00000000","2.46000000","2.4600"
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","39658185","Sangria Embellished Sarees With Unstitched Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","419","10","2.3900","0.0000","1.200000","12.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","40099756","KALINI Ethnic Motifs Poly Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","39661627","Mitera Linen Blend Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","9043","94","1.0400","0.0000","1.200000","112.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39657791","Satrani Satin Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1181253","Satrani Saree Hit sku neut 9 to 12 Feb.","Auto Targeting","27525686","Satrani Ethnic Motifs Woven Design Zari Paithani Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
